./data/allruns/5-0
457.0, 0.0, 0.0, 0.0, 0.0, 
55.0, 24.0, 32.0, 5.0, 0.0, 
10.0, 17.0, 28.0, 15.0, 3.0, 
0.0, 0.0, 3.0, 2.0, 1.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 
newcases, numAHI, numObAHI, prev
6002, 986,977, NaN,0.16427857380873043
