ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
137,8,1,1,6,9,7,6,16,15,148.0,1.2857142857142858,3.2857142857142856,1.918367346938775,1.4119047619047618,2.46875,
1061,5,3,0,2,5,5,4,10,9,162.0,1.0,2.4,1.04,0.9833333333333334,2.125,
1230,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
363,4,3,0,4,4,7,4,11,10,149.0,0.5714285714285714,2.7142857142857144,0.7755102040816327,1.1666666666666665,2.875,
1238,2,2,0,2,2,4,2,6,5,151.0,0.5,1.5,0.25,0.5,2.0,
690,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1151,2,0,1,1,3,1,3,4,3,45.0,3.0,3.0,0.0,1.5,0.375,
348,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
140,4,3,1,4,5,7,3,12,11,129.0,0.7142857142857143,2.7142857142857144,0.20408163265306123,0.9,2.875,
406,2,1,0,0,2,1,2,3,2,14.0,2.0,2.0,0.0,1.0,0.5,
1046,1,0,0,2,1,2,1,3,2,54.0,0.5,1.0,0.0,0.0,1.0,
958,2,3,0,0,2,3,2,5,4,5.0,0.6666666666666666,2.0,0.0,1.0,1.5,
624,1,2,0,2,1,4,1,5,4,74.0,0.25,1.0,0.0,0.0,2.0,
487,4,2,1,7,5,9,4,14,13,257.0,0.5555555555555556,2.3333333333333335,0.8888888888888891,1.1666666666666665,3.875,
239,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1044,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1137,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
541,1,0,1,1,2,1,2,3,2,115.0,2.0,2.0,0.0,1.0,0.5,
1223,1,1,0,1,1,2,1,3,2,56.0,0.5,1.0,0.0,0.0,1.0,
53,6,1,2,6,8,7,6,15,14,110.0,1.1428571428571428,3.0,4.285714285714286,1.269047619047619,2.40625,
711,0,0,1,2,1,2,1,3,2,0.0,0.5,1.0,0.0,0.0,1.0,
913,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
984,2,1,0,3,2,4,2,6,5,73.0,0.5,1.25,0.1875,0.5,2.0,
122,0,1,1,1,1,2,1,3,2,0.0,0.5,1.0,0.0,0.0,1.0,
1239,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
438,5,1,1,8,6,9,3,15,14,256.0,0.6666666666666666,1.6666666666666667,0.4444444444444444,1.3333333333333333,4.375,
94,0,0,2,1,2,1,2,3,2,54.0,2.0,2.0,0.0,1.0,0.5,
467,1,0,0,2,1,2,1,3,2,30.0,0.5,1.0,0.0,0.0,1.0,
611,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
890,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
742,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
996,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1243,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
432,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
103,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
78,6,6,2,7,8,13,4,21,20,489.0,0.6153846153846154,2.5384615384615383,0.5562130177514794,1.6833333333333331,5.5,
757,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
889,1,1,0,4,1,5,1,6,5,52.0,0.2,1.0,0.0,0.0,2.5,
727,2,0,0,1,2,1,2,3,2,1.0,2.0,2.0,0.0,1.0,0.5,
1196,1,2,0,0,1,2,1,3,2,11.0,0.5,1.0,0.0,0.0,1.0,
357,1,0,0,2,1,2,1,3,2,1.0,0.5,1.0,0.0,0.0,1.0,
1067,8,1,1,6,9,7,9,16,15,334.0,1.2857142857142858,6.0,9.142857142857142,1.1801587301587302,1.22265625,
883,6,1,2,7,8,8,6,16,15,412.0,1.0,3.0,2.0,1.3023809523809522,2.96875,
353,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1174,5,2,1,2,6,4,5,10,9,154.0,1.5,3.0,1.5,1.0333333333333332,1.53125,
1184,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
717,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1232,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
355,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
321,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
833,12,7,1,9,13,16,5,29,28,365.0,0.8125,3.75,1.0625,2.054761904761905,4.625,
1087,1,1,0,1,1,2,1,3,2,5.0,0.5,1.0,0.0,0.0,1.0,
462,1,0,0,3,1,3,1,4,3,42.0,0.3333333333333333,1.0,0.0,0.0,1.5,
167,1,0,1,3,2,3,2,5,4,10.0,0.6666666666666666,2.0,0.0,1.0,1.5,
1089,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1192,5,2,0,8,5,10,5,15,14,185.0,0.5,2.6,2.2399999999999998,1.0333333333333332,3.78125,
373,1,1,0,3,1,4,1,5,4,39.0,0.25,1.0,0.0,0.0,2.0,
825,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
955,1,0,1,2,2,2,2,4,3,34.0,1.0,1.5,0.25,0.5,1.0,
659,2,1,0,0,2,1,2,3,2,28.0,2.0,2.0,0.0,1.0,0.5,
76,1,1,1,1,2,2,2,4,3,33.0,1.0,2.0,0.0,1.0,1.0,
