ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
822,2,2,0,0,2,2,2,4,3,116.0,1.0,1.5,0.25,0.5,1.0,
600,3,5,0,0,3,5,3,8,7,252.0,0.6,2.4,0.64,0.8333333333333333,2.125,
527,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
677,3,1,0,1,3,2,3,5,4,62.0,1.5,2.5,0.25,1.0,0.875,
352,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
283,1,2,0,0,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
483,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
461,5,2,0,2,5,4,5,9,8,171.0,1.25,3.5,1.25,1.1666666666666665,1.28125,
61,2,3,0,0,2,3,2,5,4,172.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
702,3,1,0,0,3,1,3,4,3,54.0,3.0,3.0,0.0,1.5,0.375,
636,5,2,0,1,5,3,5,8,7,426.0,1.6666666666666667,4.333333333333333,0.888888888888889,1.4166666666666665,0.6875,
514,6,11,0,2,6,13,4,19,18,596.0,0.46153846153846156,2.923076923076923,0.6863905325443789,1.4166666666666665,5.0,
889,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
490,3,1,0,1,3,2,3,5,4,42.0,1.5,2.0,1.0,0.8333333333333333,0.875,
757,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
304,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
534,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
68,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
226,3,5,0,1,3,6,3,9,8,186.0,0.5,1.8333333333333333,0.47222222222222227,0.8333333333333333,2.875,
859,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
753,2,0,0,1,2,1,2,3,2,22.0,2.0,2.0,0.0,1.0,0.5,
79,2,1,0,0,2,1,2,3,2,6.0,2.0,2.0,0.0,1.0,0.5,
410,1,2,0,0,1,2,1,3,2,45.0,0.5,1.0,0.0,0.0,1.0,
455,1,1,0,1,1,2,1,3,2,44.0,0.5,1.0,0.0,0.0,1.0,
845,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
634,2,3,0,0,2,3,2,5,4,56.0,0.6666666666666666,2.0,0.0,1.0,1.5,
325,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
