ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
1482,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
302,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1329,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
103,6,4,1,1,7,5,5,12,11,155.0,1.4,3.6,1.04,1.069047619047619,1.53125,
1309,1,1,0,1,1,2,1,3,2,89.0,0.5,1.0,0.0,0.0,1.0,
945,5,1,0,0,5,1,5,6,5,101.0,5.0,5.0,0.0,2.083333333333333,0.15625,
575,1,0,0,2,1,2,1,3,2,123.0,0.5,1.0,0.0,0.0,1.0,
541,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
819,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1564,1,2,0,1,1,3,1,4,3,106.0,0.3333333333333333,1.0,0.0,0.0,1.5,
786,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1202,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1356,3,2,0,2,3,4,3,7,6,187.0,0.75,2.5,0.75,0.8333333333333333,1.625,
791,3,3,0,1,3,4,2,7,6,127.0,0.75,2.0,0.0,0.6666666666666666,2.0,
146,2,4,1,3,3,7,3,10,9,170.0,0.42857142857142855,2.0,0.5714285714285714,0.8333333333333333,3.25,
483,2,1,0,1,2,2,2,4,3,60.0,1.0,1.5,0.25,0.5,1.0,
240,4,1,0,1,4,2,4,6,5,47.0,2.0,3.0,1.0,1.1666666666666665,0.75,
700,1,2,0,0,1,2,1,3,2,69.0,0.5,1.0,0.0,0.0,1.0,
118,1,1,1,2,2,3,2,5,4,20.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
778,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
272,5,1,1,2,6,3,6,9,8,203.0,2.0,3.3333333333333335,4.222222222222222,1.0666666666666667,0.96875,
1092,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1063,2,5,0,1,2,6,2,8,7,583.0,0.3333333333333333,2.0,0.0,1.0,3.0,
1134,2,3,0,1,2,4,2,6,5,62.0,0.5,1.75,0.1875,0.5,2.0,
468,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
320,3,3,0,0,3,3,3,6,5,56.0,1.0,2.0,0.6666666666666666,0.8333333333333333,1.375,
565,1,1,0,1,1,2,1,3,2,31.0,0.5,1.0,0.0,0.0,1.0,
1429,3,4,0,0,3,4,2,7,6,153.0,0.75,1.5,0.25,0.6666666666666666,2.0,
681,5,8,0,0,5,8,5,13,12,203.0,0.625,3.625,0.984375,1.1666666666666665,2.4375,
1517,2,2,0,0,2,2,2,4,3,21.0,1.0,1.5,0.25,0.5,1.0,
1223,1,1,0,1,1,2,1,3,2,9.0,0.5,1.0,0.0,0.0,1.0,
1481,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1116,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
362,2,0,0,1,2,1,2,3,2,19.0,2.0,2.0,0.0,1.0,0.5,
1508,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
358,2,3,0,1,2,4,2,6,5,96.0,0.5,1.25,0.1875,0.5,2.0,
542,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
270,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
855,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
274,2,1,0,1,2,2,2,4,3,36.0,1.0,2.0,0.0,1.0,1.0,
1084,12,13,0,7,12,20,4,32,31,605.0,0.6,2.6,0.6399999999999999,2.1166666666666667,8.375,
1423,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
387,2,2,0,0,2,2,2,4,3,107.0,1.0,1.5,0.25,0.5,1.0,
1279,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
39,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
882,1,1,0,2,1,3,1,4,3,96.0,0.3333333333333333,1.0,0.0,0.0,1.5,
828,4,5,0,0,4,5,3,9,8,246.0,0.8,2.0,0.4,0.8333333333333333,2.375,
1428,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
