ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
814,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1415,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
820,2,3,0,0,2,3,2,5,4,50.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
274,4,2,0,0,4,2,4,6,5,236.0,2.0,4.0,0.0,1.8333333333333333,0.5,
894,2,1,0,0,2,1,2,3,2,108.0,2.0,2.0,0.0,1.0,0.5,
1364,2,2,0,0,2,2,2,4,3,44.0,1.0,1.5,0.25,0.5,1.0,
831,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1090,4,4,0,2,4,6,3,10,9,201.0,0.6666666666666666,1.8333333333333333,0.47222222222222227,0.8333333333333333,2.875,
657,1,2,1,0,2,2,2,4,3,19.0,1.0,1.5,0.25,0.5,1.0,
587,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
731,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1285,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1463,2,4,0,0,2,4,2,6,5,56.0,0.5,1.25,0.1875,0.5,2.0,
687,3,1,0,1,3,2,3,5,4,110.0,1.5,2.5,0.25,1.0,0.875,
73,2,6,1,1,3,7,3,10,9,241.0,0.42857142857142855,2.4285714285714284,0.24489795918367344,1.0,3.125,
745,2,1,0,2,2,3,2,5,4,136.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
453,2,3,0,1,2,4,2,6,5,44.0,0.5,1.25,0.1875,0.5,2.0,
466,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
147,8,6,1,1,9,7,6,16,15,167.0,1.2857142857142858,3.4285714285714284,2.2448979591836737,1.469047619047619,2.21875,
54,5,7,1,0,6,7,4,13,12,105.0,0.8571428571428571,2.7142857142857144,1.63265306122449,1.4166666666666665,2.625,
1618,1,1,0,1,1,2,1,3,2,11.0,0.5,1.0,0.0,0.0,1.0,
1442,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
373,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
543,3,2,0,1,3,3,3,6,5,42.0,1.0,3.0,0.0,1.5,1.125,
944,1,2,0,0,1,2,1,3,2,1.0,0.5,1.0,0.0,0.0,1.0,
381,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1295,4,4,0,0,4,4,3,8,7,164.0,1.0,2.0,0.5,0.8333333333333333,1.875,
544,5,1,0,2,5,3,5,8,7,241.0,1.6666666666666667,3.6666666666666665,0.8888888888888888,1.4166666666666665,0.90625,
129,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
654,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1156,1,1,0,2,1,3,1,4,3,76.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1046,3,2,0,2,3,4,3,7,6,60.0,0.75,2.25,0.6875,0.8333333333333333,1.75,
263,2,1,0,0,2,1,2,3,2,14.0,2.0,2.0,0.0,1.0,0.5,
1371,2,0,0,1,2,1,2,3,2,5.0,2.0,2.0,0.0,1.0,0.5,
514,2,3,0,1,2,4,2,6,5,192.0,0.5,1.25,0.1875,0.5,2.0,
21,6,8,1,1,7,9,5,16,15,191.0,0.7777777777777778,2.7777777777777777,1.506172839506173,1.2333333333333334,3.40625,
1139,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
892,3,3,0,1,3,4,3,7,6,42.0,0.75,1.75,0.6875,0.8333333333333333,1.875,
1129,3,2,0,0,3,2,3,5,4,29.0,1.5,2.5,0.25,1.0,0.875,
254,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
595,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
420,1,2,0,0,1,2,1,3,2,49.0,0.5,1.0,0.0,0.0,1.0,
1302,2,1,0,0,2,1,2,3,2,51.0,2.0,2.0,0.0,1.0,0.5,
860,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
694,2,0,0,1,2,1,2,3,2,10.0,2.0,2.0,0.0,1.0,0.5,
1086,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1104,5,3,0,3,5,6,3,11,10,255.0,0.8333333333333334,2.3333333333333335,0.5555555555555555,1.0833333333333333,2.625,
1548,5,5,0,1,5,6,4,11,10,178.0,0.8333333333333334,2.5,0.9166666666666666,1.1666666666666665,2.5,
1309,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
193,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
428,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
418,1,2,0,0,1,2,1,3,2,9.0,0.5,1.0,0.0,0.0,1.0,
394,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1229,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1182,4,1,0,2,4,3,3,7,6,66.0,1.3333333333333333,2.0,0.6666666666666666,0.8333333333333333,1.375,
1584,1,2,0,0,1,2,1,3,2,0.0,0.5,1.0,0.0,0.0,1.0,
736,2,0,0,1,2,1,2,3,2,20.0,2.0,2.0,0.0,1.0,0.5,
283,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1189,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1348,1,2,0,0,1,2,1,3,2,24.0,0.5,1.0,0.0,0.0,1.0,
1617,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1445,2,1,0,0,2,1,2,3,2,12.0,2.0,2.0,0.0,1.0,0.5,
1121,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1213,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
898,8,8,0,1,8,9,6,17,16,242.0,0.8888888888888888,3.111111111111111,2.5432098765432096,1.3023809523809522,3.125,
1172,1,2,0,0,1,2,1,3,2,110.0,0.5,1.0,0.0,0.0,1.0,
61,0,1,1,1,1,2,1,3,2,12.0,0.5,1.0,0.0,0.0,1.0,
7,1,1,1,0,2,1,2,3,2,16.0,2.0,2.0,0.0,1.0,0.5,
1504,1,1,0,1,1,2,1,3,2,7.0,0.5,1.0,0.0,0.0,1.0,
842,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1605,2,3,0,0,2,3,2,5,4,70.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
1446,1,2,0,0,1,2,1,3,2,18.0,0.5,1.0,0.0,0.0,1.0,
271,1,1,0,1,1,2,1,3,2,5.0,0.5,1.0,0.0,0.0,1.0,
1481,2,3,0,0,2,3,2,5,4,148.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
760,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1344,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
224,4,3,1,1,5,4,4,9,8,101.0,1.25,2.75,0.6875,0.9833333333333334,1.625,
1105,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1564,1,3,0,0,1,3,1,4,3,39.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1516,4,5,0,2,4,7,3,11,10,77.0,0.5714285714285714,2.142857142857143,0.6938775510204082,1.1666666666666665,3.125,
997,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
548,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
791,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
716,6,7,0,3,6,10,5,16,15,437.0,0.6,3.3,2.21,1.0333333333333334,3.375,
125,1,2,1,0,2,2,2,4,3,66.0,1.0,1.5,0.25,0.5,1.0,
78,3,5,1,0,4,5,3,9,8,125.0,0.8,2.2,0.15999999999999998,0.8333333333333333,2.375,
508,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
335,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1567,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1127,2,1,1,0,3,1,3,4,3,59.0,3.0,3.0,0.0,1.5,0.375,
661,7,6,1,2,8,8,6,16,15,364.0,1.0,2.625,2.234375,1.2690476190476192,3.21875,
737,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1291,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
895,1,2,0,0,1,2,1,3,2,5.0,0.5,1.0,0.0,0.0,1.0,
251,3,0,0,1,3,1,3,4,3,91.0,3.0,3.0,0.0,1.5,0.375,
1122,2,2,0,1,2,3,2,5,4,67.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
755,2,1,0,1,2,2,2,4,3,44.0,1.0,1.5,0.25,0.5,1.0,
934,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
56,7,2,1,0,8,2,7,10,9,217.0,4.0,6.5,0.25,1.7833333333333334,0.1484375,
1147,1,2,0,0,1,2,1,3,2,24.0,0.5,1.0,0.0,0.0,1.0,
