ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
795,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1336,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
186,5,3,1,5,6,8,4,14,13,188.0,0.75,2.25,1.1875,1.4166666666666665,3.375,
764,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
578,3,3,0,3,3,6,2,9,8,167.0,0.5,1.8333333333333333,0.13888888888888887,0.6666666666666666,3.0,
319,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
854,1,2,0,0,1,2,1,3,2,14.0,0.5,1.0,0.0,0.0,1.0,
731,1,1,0,1,1,2,1,3,2,75.0,0.5,1.0,0.0,0.0,1.0,
1161,3,1,0,4,3,5,3,8,7,200.0,0.6,2.0,0.8,0.8333333333333333,2.25,
816,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1212,1,1,0,1,1,2,1,3,2,21.0,0.5,1.0,0.0,0.0,1.0,
983,2,1,0,0,2,1,2,3,2,72.0,2.0,2.0,0.0,1.0,0.5,
29,6,4,1,4,7,8,6,15,14,136.0,0.875,3.625,3.484375,1.1023809523809522,2.3125,
304,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
386,2,1,0,1,2,2,2,4,3,52.0,1.0,2.0,0.0,1.0,1.0,
603,2,1,1,0,3,1,3,4,3,343.0,3.0,3.0,0.0,1.5,0.375,
491,1,2,0,1,1,3,1,4,3,56.0,0.3333333333333333,1.0,0.0,0.0,1.5,
705,2,2,2,3,4,5,3,9,8,144.0,0.8,2.0,0.8,1.1666666666666665,2.25,
106,8,1,3,10,11,11,6,22,21,296.0,1.0,3.3636363636363638,1.322314049586777,1.5785714285714285,3.75,
918,0,0,1,2,1,2,1,3,2,4.0,0.5,1.0,0.0,0.0,1.0,
601,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1247,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
516,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
838,1,0,0,2,1,2,1,3,2,79.0,0.5,1.0,0.0,0.0,1.0,
518,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
679,3,3,0,3,3,6,3,9,8,77.0,0.5,1.8333333333333333,0.47222222222222227,0.8333333333333333,2.875,
532,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1316,1,1,0,1,1,2,1,3,2,2.0,0.5,1.0,0.0,0.0,1.0,
533,2,0,0,4,2,4,2,6,5,62.0,0.5,1.25,0.1875,0.5,2.0,
297,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1009,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
436,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
222,3,1,1,4,4,5,4,9,8,153.0,0.8,3.2,0.5599999999999999,1.1666666666666665,1.75,
148,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
271,1,1,0,1,1,2,1,3,2,7.0,0.5,1.0,0.0,0.0,1.0,
1275,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
52,17,9,1,15,18,24,5,42,41,371.0,0.75,3.7916666666666665,0.4982638888888889,2.954761904761905,6.75,
209,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
831,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1119,1,0,1,2,2,2,2,4,3,16.0,1.0,2.0,0.0,1.0,1.0,
591,2,1,0,0,2,1,2,3,2,41.0,2.0,2.0,0.0,1.0,0.5,
1028,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
722,4,3,3,4,7,7,5,14,13,177.0,1.0,3.142857142857143,1.5510204081632655,1.2333333333333334,2.5625,
62,4,2,1,4,5,6,3,11,10,130.0,0.8333333333333334,1.8333333333333333,0.4722222222222223,1.0833333333333333,2.875,
94,6,8,2,10,8,18,6,26,25,256.0,0.4444444444444444,3.5,1.8055555555555556,1.4666666666666666,5.59375,
440,4,5,0,3,4,8,3,12,11,74.0,0.5,2.125,0.609375,0.8333333333333333,3.625,
98,2,3,1,2,3,5,3,8,7,118.0,0.6,2.4,0.64,0.8333333333333333,2.125,
87,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
326,0,0,1,2,1,2,1,3,2,114.0,0.5,1.0,0.0,0.0,1.0,
368,4,0,0,4,4,4,3,8,7,129.0,1.0,2.0,0.5,0.8333333333333333,1.875,
399,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
136,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
384,8,1,2,7,10,8,7,18,17,326.0,1.25,4.75,4.4375,1.6928571428571428,1.703125,
1229,1,1,0,2,1,3,1,4,3,3.0,0.3333333333333333,1.0,0.0,0.0,1.5,
243,4,0,1,1,5,1,5,6,5,77.0,5.0,5.0,0.0,2.0833333333333335,0.15625,
78,5,1,1,8,6,9,3,15,14,408.0,0.6666666666666666,2.2222222222222223,0.17283950617283947,1.15,4.25,
90,1,1,1,0,2,1,2,3,2,15.0,2.0,2.0,0.0,1.0,0.5,
633,10,7,2,6,12,13,6,25,24,382.0,0.9230769230769231,2.923076923076923,3.3017751479289945,1.576984126984127,5.03125,
1081,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
938,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
557,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
969,3,1,1,2,4,3,4,7,6,333.0,1.3333333333333333,2.3333333333333335,1.5555555555555554,0.9166666666666665,1.25,
826,2,1,0,1,2,2,2,4,3,77.0,1.0,1.5,0.25,0.5,1.0,
1093,2,0,0,1,2,1,2,3,2,26.0,2.0,2.0,0.0,1.0,0.5,
593,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
881,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
238,0,0,2,3,2,3,2,5,4,39.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
523,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
554,5,3,0,6,5,9,4,14,13,158.0,0.5555555555555556,2.2222222222222223,1.0617283950617287,0.9833333333333334,4.0,
759,1,0,1,4,2,4,2,6,5,168.0,0.5,1.25,0.1875,0.5,2.0,
418,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1365,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1232,1,0,0,2,1,2,1,3,2,88.0,0.5,1.0,0.0,0.0,1.0,
747,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
905,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1062,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
434,3,3,0,1,3,4,2,7,6,69.0,0.75,2.0,0.0,0.6666666666666666,2.0,
150,0,2,1,0,1,2,1,3,2,97.0,0.5,1.0,0.0,0.0,1.0,
663,4,2,0,4,4,6,4,10,9,339.0,0.6666666666666666,2.1666666666666665,1.1388888888888888,0.9166666666666665,2.625,
669,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
650,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
253,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
765,1,0,0,3,1,3,1,4,3,26.0,0.3333333333333333,1.0,0.0,0.0,1.5,
9,1,0,1,2,2,2,2,4,3,95.0,1.0,1.5,0.25,0.5,1.0,
586,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
640,1,2,0,0,1,2,1,3,2,2.0,0.5,1.0,0.0,0.0,1.0,
