OBID,Time,InfectorID,InfectorTick,InfectedID,ActType,TimeSinceLastInf,InfectorStg,BranchLength,InfectorState,InfectedState,MixingSite,
0,90000,71030,89994,72002,Acute_Susceptible,1,Acute, 6,High,High,Common
1,90000,71409,89996,72270,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
1,90001,71409,89996,71992,Acute_Susceptible,2,Acute, 5,High,High,Common
1,90003,72270,90000,72028,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
1,90040,72028,90003,71355,Acute_Susceptible,1,Acute, 37,High,Low,Common
1,90047,71409,89996,72032,Acute_Susceptible,47,Acute, 51,High,High,Common
1,90059,72032,90047,65450,Acute_Susceptible,1,Acute, 12,High,High,Common
1,90061,72032,90047,70394,Acute_Susceptible,3,Acute, 14,High,High,Common
1,90062,72032,90047,71969,Acute_Susceptible,2,Acute, 15,High,Low,Common
1,90141,70394,90061,70287,Acute_Susceptible,1,Acute, 80,High,High,HighRisk
1,90160,70394,90061,71275,Acute_Susceptible,20,Acute, 99,High,High,HighRisk
1,90172,71409,89996,71308,Acute_Susceptible,126,Acute, 176,High,High,HighRisk
1,90174,70394,90061,69530,Acute_Susceptible,15,Acute, 113,High,High,HighRisk
1,90188,71275,90160,72296,Acute_Susceptible,1,Acute, 28,High,Low,Common
1,90199,71275,90160,64863,Acute_Susceptible,12,Acute, 39,High,High,HighRisk
1,90293,64863,90199,72156,Acute_Susceptible,1,Acute, 94,High,High,Common
2,90003,66441,89915,71982,Acute_Susceptible,1,Acute, 88,High,Low,Common
3,90003,71578,90002,72159,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
3,90028,71578,90002,70898,Acute_Susceptible,26,Acute, 26,High,High,HighRisk
3,90037,71578,90002,71436,Acute_Susceptible,10,Acute, 35,High,High,HighRisk
4,90006,68122,89977,69296,Acute_Susceptible,1,Acute, 29,High,High,HighRisk
4,90034,69296,90006,70646,Acute_Susceptible,1,Acute, 28,High,High,HighRisk
5,90008,70826,89996,72249,Acute_Susceptible,1,Acute, 12,High,Low,Common
5,90027,70826,89996,69014,Acute_Susceptible,20,Acute, 31,High,Low,Common
6,90009,70200,89822,71248,Acute_Susceptible,137,Acute, 187,High,High,HighRisk
6,90027,71248,90009,70741,Acute_Susceptible,1,Acute, 18,High,Low,Common
6,90069,71248,90009,71855,Acute_Susceptible,43,Acute, 60,High,Low,Common
6,90091,71248,90009,71932,Acute_Susceptible,23,Acute, 82,High,High,HighRisk
7,90010,72160,89945,69361,Acute_Susceptible,1,Acute, 65,High,High,HighRisk
7,90032,72160,89945,72096,Acute_Susceptible,23,Acute, 87,High,High,HighRisk
8,90016,69370,90005,71929,Acute_Susceptible,1,Acute, 11,High,High,HighRisk
9,90018,70573,90017,72083,Acute_Susceptible,1,Acute, 1,High,High,Common
10,90021,72144,90015,70918,Acute_Susceptible,1,Acute, 6,High,High,HighRisk
10,90024,72144,90015,72282,Acute_Susceptible,4,Acute, 9,High,High,Common
11,90029,71164,90013,71437,Acute_Susceptible,1,Acute, 16,Low,High,Common
12,90030,71497,90025,69333,Acute_Susceptible,1,Acute, 5,High,High,Common
12,90080,71497,90025,72254,Acute_Susceptible,51,Acute, 55,High,High,Common
13,90040,68871,90033,71568,Acute_Susceptible,1,Acute, 7,High,High,HighRisk
13,90053,71568,90040,68083,Acute_Susceptible,1,Acute, 13,High,High,Common
13,90098,68083,90053,71891,Acute_Susceptible,1,Acute, 45,High,High,HighRisk
14,90048,71050,89887,70984,Acute_Susceptible,67,Acute, 161,High,High,HighRisk
