ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
647,3,3,0,6,3,9,3,12,11,159.0,0.3333333333333333,1.5555555555555556,0.6913580246913581,0.8333333333333333,4.25,
57,1,0,2,1,3,1,3,4,3,32.0,3.0,3.0,0.0,1.5,0.375,
456,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
464,2,1,0,1,2,2,2,4,3,16.0,1.0,1.5,0.25,0.5,1.0,
345,4,2,1,3,5,5,3,10,9,241.0,1.0,2.6,0.24,1.0833333333333333,2.125,
576,2,2,0,1,2,3,2,5,4,28.0,0.6666666666666666,2.0,0.0,1.0,1.5,
651,1,3,0,3,1,6,1,7,6,115.0,0.16666666666666666,1.0,0.0,0.0,3.0,
452,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
370,4,2,0,4,4,6,4,10,9,74.0,0.6666666666666666,3.1666666666666665,0.8055555555555555,1.1666666666666665,2.125,
562,2,0,0,1,2,1,2,3,2,3.0,2.0,2.0,0.0,1.0,0.5,
178,1,2,0,3,1,5,1,6,5,37.0,0.2,1.0,0.0,0.0,2.5,
150,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
112,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
509,12,6,0,12,12,18,7,30,29,388.0,0.6666666666666666,4.722222222222222,2.3117283950617282,1.7273809523809525,3.609375,
404,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
415,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
5,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
386,2,1,0,3,2,4,2,6,5,127.0,0.5,1.5,0.25,0.5,2.0,
587,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
535,1,0,0,3,1,3,1,4,3,77.0,0.3333333333333333,1.0,0.0,0.0,1.5,
590,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
506,2,1,2,0,4,1,4,5,4,46.0,4.0,4.0,0.0,1.8333333333333333,0.25,
137,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
375,3,1,1,5,4,6,2,10,9,137.0,0.6666666666666666,1.8333333333333333,0.13888888888888887,1.0,3.0,
286,2,1,0,1,2,2,2,4,3,61.0,1.0,2.0,0.0,1.0,1.0,
585,1,3,1,0,2,3,2,5,4,43.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
525,1,1,0,1,1,2,1,3,2,1.0,0.5,1.0,0.0,0.0,1.0,
354,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
96,1,1,0,2,1,3,1,4,3,56.0,0.3333333333333333,1.0,0.0,0.0,1.5,
541,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
586,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
561,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
95,7,1,0,7,7,8,4,15,14,356.0,0.875,2.0,1.0,1.1833333333333331,3.625,
399,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
623,9,5,0,4,9,9,5,18,17,304.0,1.0,3.0,0.6666666666666666,1.833333333333333,3.40625,
32,2,2,0,2,2,4,2,6,5,137.0,0.5,1.5,0.25,0.5,2.0,
292,1,3,1,1,2,4,2,6,5,56.0,0.5,1.25,0.1875,0.5,2.0,
528,3,2,0,0,3,2,3,5,4,30.0,1.5,3.0,0.0,1.5,0.75,
444,1,0,1,1,2,1,2,3,2,39.0,2.0,2.0,0.0,1.0,0.5,
649,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
155,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
359,2,1,1,2,3,3,3,6,5,261.0,1.0,2.3333333333333335,0.22222222222222224,1.0,1.375,
99,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
367,1,2,0,0,1,2,1,3,2,46.0,0.5,1.0,0.0,0.0,1.0,
309,1,2,0,0,1,2,1,3,2,2.0,0.5,1.0,0.0,0.0,1.0,
186,2,0,0,1,2,1,2,3,2,13.0,2.0,2.0,0.0,1.0,0.5,
261,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
308,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
58,2,3,0,1,2,4,2,6,5,215.0,0.5,1.75,0.1875,0.5,2.0,
20,2,0,0,2,2,2,2,4,3,34.0,1.0,1.5,0.25,0.5,1.0,
364,1,1,0,2,1,3,1,4,3,29.0,0.3333333333333333,1.0,0.0,0.0,1.5,
131,3,1,0,3,3,4,2,7,6,171.0,0.75,1.5,0.25,0.6666666666666666,2.0,
630,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
390,6,3,0,4,6,7,4,13,12,131.0,0.8571428571428571,2.5714285714285716,0.5306122448979593,1.2333333333333334,3.0,
610,4,3,0,8,4,11,3,15,14,273.0,0.36363636363636365,1.4545454545454546,0.42975206611570244,0.8333333333333333,5.375,
668,1,3,1,0,2,3,2,5,4,82.0,0.6666666666666666,2.0,0.0,1.0,1.5,
72,1,0,0,2,1,2,1,3,2,58.0,0.5,1.0,0.0,0.0,1.0,
489,0,0,2,1,2,1,2,3,2,63.0,2.0,2.0,0.0,1.0,0.5,
120,1,0,0,2,1,2,1,3,2,62.0,0.5,1.0,0.0,0.0,1.0,
677,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
616,4,2,0,1,4,3,4,7,6,124.0,1.3333333333333333,2.6666666666666665,1.5555555555555554,0.9166666666666666,1.125,
264,2,2,0,3,2,5,2,7,6,122.0,0.4,1.8,0.16,0.5,2.5,
161,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
491,4,5,1,5,5,10,4,15,14,190.0,0.5,3.4,0.24000000000000005,1.1666666666666665,3.25,
526,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
449,2,0,1,2,3,2,3,5,4,109.0,1.5,2.5,0.25,1.0,0.875,
314,3,2,0,2,3,4,3,7,6,156.0,0.75,2.0,0.5,0.8333333333333333,1.875,
335,1,0,0,2,1,2,1,3,2,0.0,0.5,1.0,0.0,0.0,1.0,
519,5,5,0,3,5,8,4,13,12,136.0,0.625,3.0,1.0,1.1666666666666665,2.875,
34,2,0,0,4,2,4,2,6,5,143.0,0.5,1.75,0.1875,0.5,2.0,
603,5,2,0,11,5,13,3,18,17,224.0,0.38461538461538464,2.0,0.46153846153846156,0.9,6.125,
653,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
103,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
91,1,1,1,3,2,4,2,6,5,91.0,0.5,1.25,0.1875,0.5,2.0,
534,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
422,1,0,0,2,1,2,1,3,2,16.0,0.5,1.0,0.0,0.0,1.0,
512,5,1,0,3,5,4,5,9,8,202.0,1.25,3.5,1.25,1.1666666666666665,1.28125,
388,2,1,0,2,2,3,2,5,4,25.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
75,0,0,2,1,2,1,2,3,2,27.0,2.0,2.0,0.0,1.0,0.5,
235,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
597,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
139,2,1,0,2,2,3,2,5,4,148.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
87,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
418,1,0,0,2,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
170,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
262,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
332,1,2,0,1,1,3,1,4,3,52.0,0.3333333333333333,1.0,0.0,0.0,1.5,
360,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
460,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
17,3,5,1,4,4,9,3,13,12,207.0,0.4444444444444444,1.6666666666666667,0.6666666666666666,0.8333333333333333,4.25,
100,2,0,1,3,3,3,3,6,5,86.0,1.0,2.6666666666666665,0.22222222222222224,1.0,1.25,
