OBID,Time,InfectorID,InfectorTick,InfectedID,ActType,TimeSinceLastInf,InfectorStg,BranchLength,InfectorState,InfectedState,MixingSite,
0,2,9619,0,9313,Acute_Susceptible,1,Acute, 2,High,High,Common
0,45,9619,0,5271,Acute_Susceptible,44,Acute, 45,High,High,HighRisk
0,46,9619,0,4776,Acute_Susceptible,2,Acute, 46,High,High,HighRisk
0,47,4776,46,6496,Acute_Susceptible,1,Acute, 1,High,High,Common
0,54,9619,0,9414,Acute_Susceptible,9,Acute, 54,High,High,HighRisk
0,58,9414,54,2851,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
0,82,4776,46,6332,Acute_Susceptible,36,Acute, 36,High,High,Common
0,101,6496,47,1864,Acute_Susceptible,1,Acute, 54,High,High,HighRisk
0,104,1864,101,2140,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
0,104,4776,46,4385,Acute_Susceptible,23,Acute, 58,High,High,HighRisk
0,122,1864,101,7424,Acute_Susceptible,19,Acute, 21,High,High,HighRisk
0,167,6496,47,595,Acute_Susceptible,67,Acute, 120,High,High,HighRisk
1,2,6777,0,683,Acute_Susceptible,1,Acute, 2,High,High,Common
1,6,683,2,8267,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
1,12,8267,6,24,Acute_Susceptible,1,Acute, 6,High,High,Common
1,15,24,12,830,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
1,25,6777,0,4265,Acute_Susceptible,24,Acute, 25,High,High,HighRisk
1,27,4265,25,3411,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
1,42,3411,27,8897,Acute_Susceptible,1,Acute, 15,High,High,Common
1,59,8897,42,1999,Acute_Susceptible,1,Acute, 17,High,High,HighRisk
1,63,8897,42,4400,Acute_Susceptible,5,Acute, 21,High,High,HighRisk
1,119,1999,59,4925,Acute_Susceptible,1,Acute, 60,High,High,HighRisk
1,134,1999,59,392,Acute_Susceptible,16,Acute, 75,High,High,Common
1,135,392,134,9615,Acute_Susceptible,1,Acute, 1,High,Low,Common
1,159,4925,119,1567,Acute_Susceptible,1,Acute, 40,High,High,HighRisk
2,2,1885,0,9926,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
2,3,9926,2,4622,Acute_Susceptible,1,Acute, 1,High,High,Common
2,3,1885,0,8587,Acute_Susceptible,2,Acute, 3,High,High,Common
2,15,4622,3,667,Acute_Susceptible,1,Acute, 12,High,High,HighRisk
2,21,9926,2,8486,Acute_Susceptible,19,Acute, 19,High,High,HighRisk
2,28,1885,0,5585,Acute_Susceptible,26,Acute, 28,High,High,HighRisk
2,28,4622,3,9064,Acute_Susceptible,14,Acute, 25,High,High,HighRisk
2,40,1885,0,7269,Acute_Susceptible,13,Acute, 40,High,High,HighRisk
2,44,8486,21,1222,Acute_Susceptible,1,Acute, 23,High,High,Common
2,44,8486,21,1162,Acute_Susceptible,1,Acute, 23,High,High,Common
2,46,667,15,6256,Acute_Susceptible,1,Acute, 31,High,High,HighRisk
2,93,6256,46,5114,Acute_Susceptible,1,Acute, 47,High,High,HighRisk
2,94,1162,44,8608,Acute_Susceptible,1,Acute, 50,High,High,HighRisk
2,95,7269,40,7902,Acute_Susceptible,1,Acute, 55,High,High,Common
2,97,8608,94,6674,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
2,110,6256,46,3577,Acute_Susceptible,18,Acute, 64,High,High,HighRisk
2,156,5114,93,4901,Acute_Susceptible,1,Acute, 63,High,High,Common
2,208,1162,44,5987,Acute_Susceptible,115,Acute, 164,High,High,Common
2,212,5987,208,7398,Acute_Susceptible,1,Acute, 4,High,Low,Common
2,292,1162,44,4930,Acute_Susceptible,85,Acute, 248,High,High,HighRisk
3,2,8468,0,6061,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
4,2,8561,0,2215,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
4,14,2215,2,3245,Acute_Susceptible,1,Acute, 12,High,High,HighRisk
4,21,3245,14,1355,Acute_Susceptible,1,Acute, 7,High,High,HighRisk
4,22,3245,14,8783,Acute_Susceptible,2,Acute, 8,High,High,Common
4,54,8783,22,9727,Acute_Susceptible,1,Acute, 32,High,High,HighRisk
4,55,3245,14,2356,Acute_Susceptible,34,Acute, 41,High,High,Common
4,55,8783,22,4213,Acute_Susceptible,2,Acute, 33,High,High,Common
4,57,4213,55,1909,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
4,58,3245,14,84,Acute_Susceptible,4,Acute, 44,High,High,Common
4,69,8783,22,3832,Acute_Susceptible,15,Acute, 47,High,High,HighRisk
4,77,1909,57,8927,Acute_Susceptible,1,Acute, 20,High,High,HighRisk
4,79,3832,69,9734,Acute_Susceptible,1,Acute, 10,High,High,HighRisk
4,80,2356,55,375,Acute_Susceptible,1,Acute, 25,High,High,Common
4,81,8927,77,9184,Acute_Susceptible,1,Acute, 4,High,Low,Common
4,96,375,80,1677,Acute_Susceptible,1,Acute, 16,High,High,HighRisk
4,101,2215,2,1490,Acute_Susceptible,88,Acute, 99,High,High,HighRisk
4,107,8927,77,4717,Acute_Susceptible,27,Acute, 30,High,High,HighRisk
4,109,1490,101,3708,Acute_Susceptible,1,Acute, 8,High,High,HighRisk
4,116,1490,101,1294,Acute_Susceptible,8,Acute, 15,High,High,HighRisk
4,140,1490,101,4185,Acute_Susceptible,25,Acute, 39,High,High,HighRisk
4,143,3832,69,3907,Acute_Susceptible,65,Acute, 74,High,Low,Common
4,170,3708,109,2032,Acute_Susceptible,1,Acute, 61,High,High,HighRisk
4,176,9734,79,588,Acute_Susceptible,1,Acute, 97,High,Low,Common
4,205,3907,143,6715,Acute_Susceptible,1,Acute, 62,Low,Low,Common
4,241,1490,101,8575,Acute_Susceptible,102,Acute, 140,High,High,HighRisk
4,268,8575,241,6797,Acute_Susceptible,1,Acute, 27,High,High,HighRisk
4,303,8575,241,7570,Acute_Susceptible,36,Acute, 62,High,High,HighRisk
4,326,6797,268,961,Acute_Susceptible,1,Acute, 58,High,High,Common
4,402,8575,241,9732,Acute_Susceptible,100,Acute, 161,High,High,HighRisk
5,2,8032,0,304,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
5,25,304,2,9659,Acute_Susceptible,1,Acute, 23,High,High,HighRisk
5,33,304,2,5309,Acute_Susceptible,9,Acute, 31,High,High,Common
5,46,5309,33,990,Acute_Susceptible,1,Acute, 13,High,High,Common
5,75,5309,33,2936,Acute_Susceptible,30,Acute, 42,High,High,HighRisk
5,78,8032,0,9694,Acute_Susceptible,77,Acute, 78,High,High,HighRisk
5,162,9694,78,3815,Acute_Susceptible,1,Acute, 84,High,High,Common
5,205,2936,75,5633,Acute_Susceptible,1,Acute, 130,High,Low,Common
5,212,3815,162,8107,Acute_Susceptible,1,Acute, 50,High,High,Common
5,227,8107,212,8787,Acute_Susceptible,1,Acute, 15,High,High,Common
5,231,8787,227,8122,Acute_Susceptible,1,Acute, 4,High,High,Common
6,2,4633,0,4366,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
6,72,4366,2,3694,Acute_Susceptible,1,Acute, 70,High,High,Common
6,79,3694,72,5117,Acute_Susceptible,1,Acute, 7,High,High,HighRisk
6,82,3694,72,4359,Acute_Susceptible,4,Acute, 10,High,High,HighRisk
6,97,5117,79,2184,Acute_Susceptible,1,Acute, 18,High,Low,Common
6,100,5117,79,1018,Acute_Susceptible,4,Acute, 21,High,High,HighRisk
6,140,1018,100,2158,Acute_Susceptible,1,Acute, 40,High,High,HighRisk
7,3,904,0,796,Acute_Susceptible,1,Acute, 3,Low,High,Common
8,3,8192,0,6091,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
8,48,6091,3,10028,Acute_Susceptible,1,Acute, 45,High,High,HighRisk
8,55,6091,3,379,Acute_Susceptible,8,Acute, 52,High,Low,Common
8,65,6091,3,2031,Acute_Susceptible,11,Acute, 62,High,High,Common
8,142,2031,65,9153,Acute_Susceptible,1,Acute, 77,High,High,Common
8,143,2031,65,7752,Acute_Susceptible,2,Acute, 78,High,High,Common
8,155,7752,143,4751,Acute_Susceptible,1,Acute, 12,High,High,HighRisk
8,155,9153,142,587,Acute_Susceptible,1,Acute, 13,High,High,HighRisk
9,3,4543,0,6344,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
9,24,6344,3,4051,Acute_Susceptible,1,Acute, 21,High,High,HighRisk
9,27,4543,0,556,Acute_Susceptible,25,Acute, 27,High,High,HighRisk
9,28,6344,3,353,Acute_Susceptible,5,Acute, 25,High,High,Common
9,32,4543,0,9748,Acute_Susceptible,6,Acute, 32,High,High,HighRisk
9,41,4051,24,4509,Acute_Susceptible,1,Acute, 17,High,High,HighRisk
9,52,556,27,7715,Acute_Susceptible,1,Acute, 25,High,High,Common
9,66,4051,24,5505,Acute_Susceptible,26,Acute, 42,High,High,HighRisk
9,81,4051,24,1811,Acute_Susceptible,16,Acute, 57,High,High,Common
9,87,1811,81,5060,Acute_Susceptible,1,Acute, 6,High,Low,Common
9,95,556,27,437,Acute_Susceptible,44,Acute, 68,High,High,HighRisk
9,103,1811,81,8532,Acute_Susceptible,17,Acute, 22,High,High,HighRisk
9,107,437,95,4120,Acute_Susceptible,1,Acute, 12,High,High,HighRisk
9,114,4120,107,6173,Acute_Susceptible,1,Acute, 7,High,High,HighRisk
9,118,4120,107,8152,Acute_Susceptible,5,Acute, 11,High,High,HighRisk
9,127,9748,32,5213,Acute_Susceptible,1,Acute, 95,High,High,HighRisk
9,134,5213,127,2648,Acute_Susceptible,1,Acute, 7,High,High,HighRisk
9,137,9748,32,9134,Acute_Susceptible,11,Acute, 105,High,High,HighRisk
9,138,9748,32,9669,Acute_Susceptible,2,Acute, 106,High,High,Common
9,139,9748,32,581,Acute_Susceptible,2,Acute, 107,High,High,HighRisk
9,139,9748,32,3845,Acute_Susceptible,1,Acute, 107,High,High,HighRisk
9,142,8152,118,6089,Acute_Susceptible,1,Acute, 24,High,High,HighRisk
9,145,9748,32,9120,Acute_Susceptible,7,Acute, 113,High,High,HighRisk
9,150,581,139,1396,Acute_Susceptible,1,Acute, 11,High,High,HighRisk
9,157,9120,145,6335,Acute_Susceptible,1,Acute, 12,High,High,HighRisk
9,173,3845,139,9130,Acute_Susceptible,1,Acute, 34,High,High,HighRisk
9,194,9134,137,1171,Acute_Susceptible,1,Acute, 57,High,High,HighRisk
9,197,6335,157,1041,Acute_Susceptible,1,Acute, 40,High,High,HighRisk
9,199,1041,197,4441,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
9,219,1041,197,9840,Acute_Susceptible,21,Acute, 22,High,High,HighRisk
9,223,9134,137,3885,Acute_Susceptible,30,Acute, 86,High,High,HighRisk
9,252,1041,197,3346,Acute_Susceptible,34,Acute, 55,High,High,Common
9,272,9134,137,4688,Acute_Susceptible,50,Acute, 135,High,High,Common
9,275,9134,137,6254,Acute_Susceptible,4,Acute, 138,High,High,HighRisk
9,291,6254,275,2981,Acute_Susceptible,1,Acute, 16,High,High,HighRisk
9,304,2981,291,8437,Acute_Susceptible,1,Acute, 13,High,High,HighRisk
10,3,60,0,1370,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
11,3,9845,0,8627,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
11,38,8627,3,2654,Acute_Susceptible,1,Acute, 35,High,High,HighRisk
11,39,8627,3,2166,Acute_Susceptible,2,Acute, 36,High,High,HighRisk
11,45,8627,3,2084,Acute_Susceptible,7,Acute, 42,High,High,HighRisk
11,62,2654,38,677,Acute_Susceptible,1,Acute, 24,High,High,HighRisk
12,3,5561,0,3503,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
12,22,5561,0,937,Acute_Susceptible,20,Acute, 22,High,High,HighRisk
13,4,6526,0,6328,Acute_Susceptible,1,Acute, 4,High,High,Common
14,5,8025,0,5012,Acute_Susceptible,1,Acute, 5,High,High,Common
15,5,3042,0,6501,Acute_Susceptible,1,Acute, 5,High,High,HighRisk
15,51,6501,5,2324,Acute_Susceptible,1,Acute, 46,High,High,HighRisk
