ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
364,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
519,3,0,1,3,4,3,4,7,6,163.0,1.3333333333333333,2.0,2.0,0.9166666666666666,1.25,
323,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
276,0,0,1,2,1,2,1,3,2,7.0,0.5,1.0,0.0,0.0,1.0,
73,7,1,0,7,7,8,4,15,14,188.0,0.875,2.5,0.75,1.1833333333333336,3.375,
363,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
396,2,0,1,2,3,2,3,5,4,89.0,1.5,2.0,1.0,0.8333333333333333,0.875,
182,2,0,2,1,4,1,4,5,4,223.0,4.0,4.0,0.0,1.8333333333333333,0.25,
353,1,0,0,2,1,2,1,3,2,11.0,0.5,1.0,0.0,0.0,1.0,
461,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
9,1,1,0,1,1,2,1,3,2,103.0,0.5,1.0,0.0,0.0,1.0,
492,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
164,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
87,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
379,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
111,1,6,1,0,2,6,2,8,7,86.0,0.3333333333333333,1.3333333333333333,0.22222222222222224,0.5,3.0,
86,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
401,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
97,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
247,1,0,0,2,1,2,1,3,2,39.0,0.5,1.0,0.0,0.0,1.0,
103,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
451,1,2,0,1,1,3,1,4,3,42.0,0.3333333333333333,1.0,0.0,0.0,1.5,
361,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
36,16,7,2,12,18,19,9,37,36,786.0,0.9473684210526315,4.684210526315789,4.637119113573408,1.9874098124098125,4.275390625,
179,5,4,0,4,5,8,4,13,12,74.0,0.625,2.375,0.734375,0.9833333333333334,3.5,
330,1,1,1,1,2,2,2,4,3,136.0,1.0,1.5,0.25,0.5,1.0,
129,2,0,0,3,2,3,2,5,4,5.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
644,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
11,3,3,0,0,3,3,3,6,5,50.0,1.0,3.0,0.0,1.5,1.125,
273,1,0,0,2,1,2,1,3,2,50.0,0.5,1.0,0.0,0.0,1.0,
173,5,3,0,6,5,9,5,14,13,275.0,0.5555555555555556,3.7777777777777777,0.3950617283950617,1.4166666666666665,2.53125,
512,1,2,0,1,1,3,1,4,3,67.0,0.3333333333333333,1.0,0.0,0.0,1.5,
480,2,1,0,4,2,5,2,7,6,72.0,0.4,1.4,0.24,0.5,2.5,
191,1,1,1,0,2,1,2,3,2,59.0,2.0,2.0,0.0,1.0,0.5,
258,1,1,2,2,3,3,3,6,5,66.0,1.0,1.6666666666666667,0.888888888888889,0.8333333333333333,1.375,
562,1,1,0,1,1,2,1,3,2,17.0,0.5,1.0,0.0,0.0,1.0,
384,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
445,1,2,0,0,1,2,1,3,2,13.0,0.5,1.0,0.0,0.0,1.0,
574,1,1,0,1,1,2,1,3,2,18.0,0.5,1.0,0.0,0.0,1.0,
263,1,1,0,1,1,2,1,3,2,97.0,0.5,1.0,0.0,0.0,1.0,
531,1,0,1,2,2,2,2,4,3,86.0,1.0,1.5,0.25,0.5,1.0,
409,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
551,1,0,0,2,1,2,1,3,2,22.0,0.5,1.0,0.0,0.0,1.0,
331,4,3,1,5,5,8,3,13,12,168.0,0.625,1.75,0.4375,1.0833333333333333,3.875,
545,0,0,1,3,1,3,1,4,3,67.0,0.3333333333333333,1.0,0.0,0.0,1.5,
583,3,1,0,5,3,6,3,9,8,120.0,0.5,2.3333333333333335,0.5555555555555556,0.8333333333333333,2.625,
305,1,1,0,3,1,4,1,5,4,42.0,0.25,1.0,0.0,0.0,2.0,
659,5,5,4,11,9,16,6,25,24,280.0,0.5625,3.0,2.375,1.4357142857142855,5.8125,
459,3,5,0,4,3,9,3,12,11,221.0,0.3333333333333333,2.7777777777777777,0.1728395061728395,1.0,3.625,
60,3,3,1,0,4,3,4,7,6,50.0,1.3333333333333333,2.3333333333333335,1.5555555555555554,0.9166666666666666,1.25,
249,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
193,2,1,0,1,2,2,2,4,3,29.0,1.0,1.5,0.25,0.5,1.0,
346,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
50,2,2,0,1,2,3,2,5,4,71.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
417,6,9,1,6,7,15,6,22,21,295.0,0.4666666666666667,3.533333333333333,3.1822222222222223,1.2333333333333332,4.5625,
675,2,1,0,1,2,2,2,4,3,135.0,1.0,2.0,0.0,1.0,1.0,
487,4,6,0,3,4,9,3,13,12,216.0,0.4444444444444444,1.6666666666666667,0.4444444444444444,0.8333333333333333,4.375,
127,2,1,0,1,2,2,2,4,3,26.0,1.0,2.0,0.0,1.0,1.0,
400,3,2,1,5,4,7,2,11,10,136.0,0.5714285714285714,1.7142857142857142,0.20408163265306126,1.0,3.5,
585,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
215,2,1,0,0,2,1,2,3,2,3.0,2.0,2.0,0.0,1.0,0.5,
30,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
561,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
300,1,1,0,1,1,2,1,3,2,81.0,0.5,1.0,0.0,0.0,1.0,
543,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
261,2,1,0,1,2,2,2,4,3,77.0,1.0,1.5,0.25,0.5,1.0,
268,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
148,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
405,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
149,2,3,0,1,2,4,2,6,5,68.0,0.5,1.5,0.25,0.5,2.0,
558,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
654,2,1,0,4,2,5,2,7,6,93.0,0.4,1.4,0.24,0.5,2.5,
395,2,2,1,2,3,4,3,7,6,147.0,0.75,2.0,1.0,0.8333333333333333,1.75,
651,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
547,2,0,2,2,4,2,4,6,5,475.0,2.0,3.5,0.25,1.3333333333333333,0.625,
630,2,1,0,1,2,2,2,4,3,6.0,1.0,1.5,0.25,0.5,1.0,
110,18,9,3,21,21,30,13,51,50,638.0,0.7,7.866666666666666,16.182222222222226,1.7352675102675101,4.2158203125,
43,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
78,2,1,0,5,2,6,2,8,7,98.0,0.3333333333333333,1.1666666666666667,0.13888888888888887,0.5,3.0,
232,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
206,1,3,0,0,1,3,1,4,3,27.0,0.3333333333333333,1.0,0.0,0.0,1.5,
214,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
666,2,2,1,4,3,6,3,9,8,225.0,0.5,2.0,0.6666666666666666,0.8333333333333333,2.75,
425,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
418,1,0,0,2,1,2,1,3,2,37.0,0.5,1.0,0.0,0.0,1.0,
696,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
239,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
104,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
295,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
198,13,8,2,15,15,23,12,38,37,778.0,0.6521739130434783,7.521739130434782,8.94517958412098,1.5314213564213566,2.56591796875,
307,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
645,1,1,1,0,2,1,2,3,2,96.0,2.0,2.0,0.0,1.0,0.5,
230,2,0,0,1,2,1,2,3,2,36.0,2.0,2.0,0.0,1.0,0.5,
676,1,1,0,1,1,2,1,3,2,12.0,0.5,1.0,0.0,0.0,1.0,
428,1,1,2,1,3,2,2,5,4,97.0,1.5,2.0,0.0,0.6666666666666666,1.0,
686,1,2,1,1,2,3,2,5,4,21.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
12,10,0,1,9,11,9,5,20,19,401.0,1.2222222222222223,2.888888888888889,1.432098765432099,1.8023809523809524,3.5625,
653,1,0,0,2,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
464,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
159,2,1,0,2,2,3,2,5,4,48.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
370,1,2,0,1,1,3,1,4,3,128.0,0.3333333333333333,1.0,0.0,0.0,1.5,
530,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
390,2,1,0,0,2,1,2,3,2,65.0,2.0,2.0,0.0,1.0,0.5,
53,1,0,0,2,1,2,1,3,2,6.0,0.5,1.0,0.0,0.0,1.0,
546,1,2,0,2,1,4,1,5,4,84.0,0.25,1.0,0.0,0.0,2.0,
271,1,1,1,1,2,2,2,4,3,270.0,1.0,1.5,0.25,0.5,1.0,
371,1,1,0,1,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
165,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
391,1,0,0,2,1,2,1,3,2,65.0,0.5,1.0,0.0,0.0,1.0,
632,5,1,0,6,5,7,5,12,11,207.0,0.7142857142857143,3.4285714285714284,2.816326530612245,1.0333333333333332,2.09375,
525,3,2,0,2,3,4,3,7,6,171.0,0.75,1.75,0.6875,0.8333333333333333,1.875,
250,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
142,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
38,1,1,0,1,1,2,1,3,2,1.0,0.5,1.0,0.0,0.0,1.0,
119,3,1,0,1,3,2,2,5,4,74.0,1.5,2.0,0.0,0.6666666666666666,1.0,
47,6,5,0,8,6,13,4,19,18,231.0,0.46153846153846156,2.6923076923076925,0.9822485207100594,1.4166666666666665,5.125,
240,2,3,1,0,3,3,2,6,5,91.0,1.0,1.6666666666666667,0.2222222222222222,0.6666666666666666,1.5,
140,4,1,0,2,4,3,4,7,6,65.0,1.3333333333333333,2.3333333333333335,1.5555555555555556,0.9166666666666665,1.25,
528,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
166,4,1,0,4,4,5,3,9,8,80.0,0.8,2.0,0.8,0.8333333333333333,2.25,
310,3,1,0,4,3,5,3,8,7,133.0,0.6,1.6,0.64,0.8333333333333333,2.375,
80,1,2,0,0,1,2,1,3,2,33.0,0.5,1.0,0.0,0.0,1.0,
446,2,0,2,2,4,2,4,6,5,303.0,2.0,4.0,0.0,1.8333333333333333,0.5,
575,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
576,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
156,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
532,2,1,0,1,2,2,2,4,3,128.0,1.0,2.0,0.0,1.0,1.0,
114,1,1,0,2,1,3,1,4,3,75.0,0.3333333333333333,1.0,0.0,0.0,1.5,
553,2,1,0,1,2,2,2,4,3,31.0,1.0,1.5,0.25,0.5,1.0,
507,3,4,1,3,4,7,3,11,10,131.0,0.5714285714285714,1.5714285714285714,0.5306122448979591,0.8333333333333333,3.375,
133,1,0,0,2,1,2,1,3,2,43.0,0.5,1.0,0.0,0.0,1.0,
141,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
174,5,1,0,3,5,4,4,9,8,86.0,1.25,2.0,1.5,0.9833333333333334,1.75,
188,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
570,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
652,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
288,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
85,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
555,2,0,0,2,2,2,2,4,3,26.0,1.0,2.0,0.0,1.0,1.0,
278,2,5,0,2,2,7,2,9,8,61.0,0.2857142857142857,1.8571428571428572,0.12244897959183675,0.5,3.5,
649,4,1,0,1,4,2,4,6,5,116.0,2.0,3.0,1.0,1.1666666666666665,0.75,
132,5,2,1,4,6,6,4,12,11,151.0,1.0,2.1666666666666665,1.472222222222222,1.4166666666666665,2.5,
633,1,1,0,1,1,2,1,3,2,22.0,0.5,1.0,0.0,0.0,1.0,
328,2,1,1,0,3,1,3,4,3,133.0,3.0,3.0,0.0,1.5,0.375,
195,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
595,1,3,0,1,1,4,1,5,4,79.0,0.25,1.0,0.0,0.0,2.0,
447,1,1,0,2,1,3,1,4,3,86.0,0.3333333333333333,1.0,0.0,0.0,1.5,
665,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
661,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
542,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
185,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
220,1,1,0,1,1,2,1,3,2,53.0,0.5,1.0,0.0,0.0,1.0,
254,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
375,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
96,1,0,0,2,1,2,1,3,2,7.0,0.5,1.0,0.0,0.0,1.0,
623,15,8,3,9,18,17,13,35,34,807.0,1.0588235294117647,5.705882352941177,11.854671280276815,1.6341380841380841,3.3526611328125,
94,17,12,7,25,24,37,12,61,60,1367.0,0.6486486486486487,6.216216216216216,6.2235208181154125,2.3756132756132757,5.3681640625,
293,0,0,2,1,2,1,2,3,2,43.0,2.0,2.0,0.0,1.0,0.5,
322,16,10,2,17,18,27,8,45,44,517.0,0.6666666666666666,4.37037037037037,2.603566529492456,1.9195526695526695,6.6640625,
71,1,1,0,1,1,2,1,3,2,52.0,0.5,1.0,0.0,0.0,1.0,
266,1,2,0,1,1,3,1,4,3,10.0,0.3333333333333333,1.0,0.0,0.0,1.5,
514,2,2,0,1,2,3,2,5,4,252.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
227,1,1,0,1,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
39,3,2,0,2,3,4,2,7,6,54.0,0.75,1.75,0.1875,0.6666666666666666,2.0,
516,1,0,0,2,1,2,1,3,2,56.0,0.5,1.0,0.0,0.0,1.0,
98,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
225,3,1,0,2,3,3,3,6,5,36.0,1.0,1.6666666666666667,0.888888888888889,0.8333333333333333,1.375,
55,5,4,1,3,6,7,4,13,12,199.0,0.8571428571428571,2.5714285714285716,0.5306122448979592,0.9833333333333334,3.0,
671,9,5,0,9,9,14,7,23,22,582.0,0.6428571428571429,5.214285714285714,1.7397959183673462,1.633333333333333,2.296875,
404,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
424,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
246,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
403,6,3,1,10,7,13,4,20,19,486.0,0.5384615384615384,2.923076923076923,0.5325443786982249,1.4833333333333332,4.875,
641,1,1,0,1,1,2,1,3,2,47.0,0.5,1.0,0.0,0.0,1.0,
170,5,4,0,2,5,6,4,11,10,150.0,0.8333333333333334,2.6666666666666665,1.5555555555555554,1.1666666666666665,2.25,
694,18,7,4,12,22,19,10,41,40,499.0,1.1578947368421053,5.947368421052632,7.207756232686982,2.7099206349206346,3.08203125,
625,2,2,0,0,2,2,2,4,3,29.0,1.0,1.5,0.25,0.5,1.0,
155,7,3,0,5,7,8,5,15,14,256.0,0.875,3.5,0.75,1.2333333333333334,2.53125,
552,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
650,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
349,1,1,1,0,2,1,2,3,2,11.0,2.0,2.0,0.0,1.0,0.5,
177,10,4,1,9,11,13,6,24,23,265.0,0.8461538461538461,4.384615384615385,0.6982248520710059,2.3333333333333335,2.875,
2,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
344,4,2,0,2,4,4,3,8,7,78.0,1.0,2.0,0.5,0.8333333333333333,1.875,
66,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
7,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
