./data/allruns/4-0
963.0, 0.0, 0.0, 0.0, 0.0, 
188.0, 74.0, 73.0, 13.0, 2.0, 
46.0, 87.0, 174.0, 62.0, 4.0, 
0.0, 6.0, 47.0, 68.0, 11.0, 
0.0, 0.0, 2.0, 29.0, 29.0, 
newcases, numAHI, numObAHI, prev
11981, 5230,5142, NaN,0.4365244971204407
